created_at,text,Polarity,Subjectivity
Fri Apr 15 03:55:01 +0000 2016,RT @ProgPro: This is why you take him swimming on the first debate  https://t.co/2Bklqqrjlk,0.25,0.3333333333333333
Fri Apr 15 03:55:08 +0000 2016,"RT @KazmierskiR: ""First of alI, I am thankful to Donald Trump for his loyalty and support."" ~Corey Lewandowski",0.25,0.3333333333333333
Fri Apr 15 03:55:10 +0000 2016,"RT @KazmierskiR: ""First of alI, I am thankful to Donald Trump for his loyalty and support."" ~Corey Lewandowski",0.25,0.3333333333333333
Fri Apr 15 04:05:57 +0000 2016,"RT @KazmierskiR: ""First of alI, I am thankful to Donald Trump for his loyalty and support."" ~Corey Lewandowski",0.25,0.3333333333333333
Fri Apr 15 04:06:46 +0000 2016,"RT @PatrickSvitek: .@nypost endorsement of @RealDonaldTrump says he ""reflects the best of 'New York values'"": https://t.co/ChGZOJM1zC",0.5681818181818181,0.37727272727272726
Fri Apr 15 04:06:44 +0000 2016,"RT @LibertySeeds: While Ted #Cruz wants to #lecture and preach, Donald #Trump wants to #build a wall and #secure the #border. Easy choice.",0.30833333333333335,0.4083333333333333
Fri Apr 15 04:12:37 +0000 2016,RT @UpDogAdam: Why did they cut it off right when Bernie was about to drop the best verse in election history  https://t.co/TtLAyWuOf0,0.6428571428571428,0.4178571428571428
Fri Apr 15 04:06:15 +0000 2016,"RT @TrumpWin16: That's what I said too! One loser plus one loser equals 2 losers! LOL
Let's #MakeAmericaGreatAgain  https://t.co/6hEGoltCpt",0.275,0.44999999999999996
Fri Apr 15 04:18:04 +0000 2016,"RT @TrumpWin16: That's what I said too! One loser plus one loser equals 2 losers! LOL
Let's #MakeAmericaGreatAgain  https://t.co/6hEGoltCpt",0.275,0.44999999999999996
Fri Apr 15 04:12:03 +0000 2016,"RT @CarmineZozzora: @ChristieC733 Donald Trump can win New York in the general, but Ted Cruz can beat Hillary. Get it..?",0.3287878787878788,0.4515151515151515
Fri Apr 15 04:12:04 +0000 2016,RT @USAHipster: Thank you NEW YORK POST! #NYPrimary https://t.co/uhtlTqj4KF,0.17045454545454544,0.45454545454545453
Fri Apr 15 04:12:25 +0000 2016,"Retweeted Donald J. Trump (@realDonaldTrump):

Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016... https://t.co/5duRH2a8df",0.17045454545454544,0.45454545454545453
Fri Apr 15 04:12:30 +0000 2016,RT @USAHipster: Thank you NEW YORK POST! #NYPrimary https://t.co/uhtlTqj4KF,0.17045454545454544,0.45454545454545453
Fri Apr 15 04:12:38 +0000 2016,RT @USAHipster: Thank you NEW YORK POST! #NYPrimary https://t.co/uhtlTqj4KF,0.17045454545454544,0.45454545454545453
Fri Apr 15 04:12:56 +0000 2016,"Retweeted Donald J. Trump (@realDonaldTrump):

THANK YOU California, Maryland, New York, and Pennsylvania! See... https://t.co/aDFexyQpSx",0.17045454545454544,0.45454545454545453
Fri Apr 15 03:54:36 +0000 2016,RT @WeNeedTrump: Donald Trump is the new Ronald Reagan. #Trump2016 https://t.co/aeJSxOA1yZ,0.13636363636363635,0.45454545454545453
Fri Apr 15 03:54:45 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 03:55:01 +0000 2016,Donald Trump Basks in Glow of New York Republicans https://t.co/8Ox0TDJlZq via @bpolitics #NeverCruz ignored,0.13636363636363635,0.45454545454545453
Fri Apr 15 03:55:06 +0000 2016,Donald Trump Basks in Glow of New York Republicans https://t.co/lg40EMNXnz via @bpolitics #NeverCruz ignored,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:02:16 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:02:18 +0000 2016,RT @RogerForTRUMP: Replay: Donald Trump at the New York State Republican Gala (4-14-16) https://t.co/YG4iVhivA2 via @YouTube,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:02:36 +0000 2016,The New York Post endorses Donald Trump on grounds he will no longer be Trump https://t.co/t0bMmijCAq,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:02:44 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:06:17 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:06:25 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:07:06 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:12:24 +0000 2016,RT @PatriotGeorgia: The Post endorses Donald Trump | New York Post https://t.co/bSAQWAdl2w,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:12:32 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:12:51 +0000 2016,Donald Trump Is the New P.T. Barnum https://t.co/9yk8NdsROn via @truthout,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:17:16 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:17:23 +0000 2016,The New York Post endorses Donald Trump on grounds he will no longer be Trump https://t.co/yyc0tzXowy https://t.co/hq9sVtXKvJ,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:17:26 +0000 2016,Donald Trump uses gala to define 'New York values' - Podcast favorites: Bernie gets the Axe | Radical Islam in ... https://t.co/THnQ2CDqVy,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:17:32 +0000 2016,Donald Trump embraces 'New York values'; Ted Cruz stands by attack https://t.co/Kel7zCI9fo,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:18:03 +0000 2016,RT @CLewandowski_: The Post endorses Donald Trump | New York Post https://t.co/wbXRD74zWB,0.13636363636363635,0.45454545454545453
Fri Apr 15 04:18:05 +0000 2016,New York Post endorses Donald Trump (https://t.co/oYJJmN0AIg) https://t.co/Ykcq2T6Dzc https://t.co/Z7JFyprwMF,0.13636363636363635,0.45454545454545453
Fri Apr 15 03:55:11 +0000 2016,NIGGAZ WHITE DISS TRUMP DONALD BLACK POWER WIN ME KNOW DOING RIGHT FINE ME YOUNG RAPPER BIG THING GOOD MAN EVERYBODY LOVE YOU WITH HAPPY ME,0.3435714285714286,0.456904761904762
Fri Apr 15 04:06:06 +0000 2016,"In fact, I don't know him personally, but I think Donald Trump is an awful human.",-0.3333333333333333,0.46666666666666673
Fri Apr 15 03:54:56 +0000 2016,"RT @jodyavirgan: Trump major newspaper endorsements:
National Enquirer
New York Observer
New York Post https://t.co/fzwTRP9KTI",0.11174242424242424,0.4696969696969697
Fri Apr 15 04:02:24 +0000 2016,"RT @Stocktouter: Top story: The Post endorses Donald Trump | New York Post https://t.co/fdus5jbiKJ, see more https://t.co/aQ2gjf4gVX",0.37878787878787873,0.48484848484848486
Fri Apr 15 04:02:13 +0000 2016,DISS TRUMP DONALD BLACK AMERICA LIVES FOREVER DIFFERENT POWER BLACK RESPECT RAPPER LOVE ME YOUNG RAPPER NOT PRESIDENT STOP TRUMP,0.053333333333333344,0.4933333333333333
Fri Apr 15 03:55:03 +0000 2016,"RT @PolarWhut: Cruz supporters haven't defected.  

They just take in far less FOX News &amp; FOX Polls these days. https://t.co/6SjzTM03Ah",-0.033333333333333326,0.5333333333333333
Fri Apr 15 03:54:52 +0000 2016,RT @heytana: Donald Trump is right: The Republican nominating process is a scam https://t.co/iUoZ7SaddO via @bi_politics,0.2857142857142857,0.5357142857142857
Fri Apr 15 04:17:37 +0000 2016,I don't fw u Hillary but u spittin some fire right now. Still a snake tho.  https://t.co/JmUCORRwYf,0.2857142857142857,0.5357142857142857
Fri Apr 15 04:06:00 +0000 2016,"RT @farhip: The NEW YORK Post (not the one on K St.), you mean.  https://t.co/xLwmMpu6qX",-0.08806818181818182,0.5710227272727273
Fri Apr 15 04:17:57 +0000 2016,"Predictable. To win @GOP Primary you have to go  extreme Right, then hope ppl forget in the General... https://t.co/fZfsFm6YIS",0.20178571428571426,0.5726190476190476
Fri Apr 15 04:05:53 +0000 2016,"Great men do the right thing because it's right, https://t.co/kLvu1n9kn9",0.45714285714285713,0.6071428571428571
Fri Apr 15 04:12:20 +0000 2016,Excellent  I invite you to join me @cjosiedoe1 in support of #TedCruz I have a great following of #CruzSupporters  https://t.co/hDNCwclyGW,0.6,0.6166666666666667
Fri Apr 15 03:55:05 +0000 2016,RT @WeNeedTrump: Donald Trump is not a corrupt politician. We need a real leader fast! #Trump2016 https://t.co/TDBYvIdn3y,0.2333333333333333,0.6333333333333333
Fri Apr 15 04:06:02 +0000 2016,RT @WeNeedTrump: Donald Trump is not a corrupt politician. We need a real leader fast! #Trump2016 https://t.co/TDBYvIdn3y,0.2333333333333333,0.6333333333333333
Fri Apr 15 04:06:42 +0000 2016,"""Donald trump isn't even that bad"" https://t.co/oMgQ6BSYYU",-0.6999999999999998,0.6666666666666666
Fri Apr 15 04:18:00 +0000 2016,#cnn #latest #latesnews Donald Trump uses gala to define 'New York values' https://t.co/scttUJB76K,0.3181818181818182,0.6772727272727272
Fri Apr 15 04:17:44 +0000 2016,"excellent choice new york post, thumb up  https://t.co/21BjQV61MS",0.5681818181818181,0.7272727272727273
Fri Apr 15 04:17:27 +0000 2016,"Donald Trump defines ""New York values"" in his own words https://t.co/POHbHEVpWu https://t.co/BHJjIdFsxH",0.36818181818181817,0.7272727272727273
Fri Apr 15 04:17:31 +0000 2016,"RT @CNN: Donald Trump defines ""New York values"" in his own words https://t.co/POHbHEVpWu https://t.co/BHJjIdFsxH",0.36818181818181817,0.7272727272727273
Fri Apr 15 04:17:51 +0000 2016,"Donald Trump defines ""New York values"" in his own words https://t.co/URZEdCxR0b https://t.co/98RSQACaie (RT CNN)",0.36818181818181817,0.7272727272727273
Fri Apr 15 04:17:56 +0000 2016,"RT @CNN: Donald Trump defines ""New York values"" in his own words https://t.co/POHbHEVpWu https://t.co/BHJjIdFsxH",0.36818181818181817,0.7272727272727273
Fri Apr 15 04:02:10 +0000 2016,RT @HispanicsTrump: Glad to see the New York Post hop aboard the #TrumpTrain! https://t.co/f1nH512EH2,0.3352272727272727,0.7272727272727273
Fri Apr 15 04:06:17 +0000 2016,RT @HispanicsTrump: Glad to see the New York Post hop aboard the #TrumpTrain! https://t.co/f1nH512EH2,0.3352272727272727,0.7272727272727273
Fri Apr 15 03:55:09 +0000 2016,RT @lizzym420: GREAT AD: Says it all. Good vs Evil.  RT https://t.co/hAsuz4EKyA,0.16666666666666666,0.7833333333333333
Fri Apr 15 03:55:13 +0000 2016,"That was my theory about Romney, that he was the only candidate certain to contradict everything Romney said. https://t.co/o4d87MDMpm",0.10714285714285714,0.7857142857142857
Fri Apr 15 04:06:51 +0000 2016,Wonderful news. Always liked The NY Post.  Smart.  https://t.co/eiq4W2HHDA,0.6047619047619047,0.8142857142857144
Fri Apr 15 04:02:23 +0000 2016,"Every time the Kings score a lucky goal, Donald Trump turns a darker shade of orange.",0.3333333333333333,0.8333333333333334
Fri Apr 15 04:17:56 +0000 2016,RT @yunggoonjt: I'd stab this nigga for a hot and spicy  https://t.co/Mydgl5bA4n,0.25,0.8500000000000001
Fri Apr 15 04:07:03 +0000 2016,RT @JohnnyCauthen: Meet the Pastors Who Support Donald Trump - @ABC News https://t.co/3WzUsqTaRL,0.668852,0
Fri Apr 15 04:12:47 +0000 2016,"""Run and get the paper and it won't be the Post..."" https://t.co/eDKA6vUHZT",0.600069,0
Fri Apr 15 04:17:45 +0000 2016,RT @DonaldJTrumpJr: Brand tie-up: Donald Trump eyes commercial realty in India  via @htTweets https://t.co/O6OUwsU15r,0.554133,0
Fri Apr 15 04:02:28 +0000 2016,Carl Icahn on Donald Trump https://t.co/vRBVt7oyvh,0.534403,0
Fri Apr 15 04:12:12 +0000 2016,"RT @ThingsDrakeDo: Who would you rather have as a president? 
RT for Drake
FAV for Donald Trump https://t.co/5oP2zeQrHB",0.525141,0
Fri Apr 15 03:54:41 +0000 2016,I'd buy him some razors if he would swallow them https://t.co/vh19VKNIY2,0.484454,0
Fri Apr 15 03:54:42 +0000 2016,"RT @benshapiro: He's a walking @nypost headline, so no surprise https://t.co/TKnF0v1GpI",0.484454,0
Fri Apr 15 03:54:48 +0000 2016,RT @DanScavino: Donald J. Trump Meets With Members of Jewish Media Outlets at Trump Tower Today. #Trump2016 https://t.co/be4dvvGpgV,0.484454,0
Fri Apr 15 03:54:51 +0000 2016,RT @DanScavino: Donald J. Trump Meets With Members of Jewish Media Outlets at Trump Tower Today. #Trump2016 https://t.co/be4dvvGpgV,0.484454,0
Fri Apr 15 03:55:15 +0000 2016,RT @Donald_J_Tramp: Donald Trump... Wall cop #NeverTrump #StopTrump #DumpTrump https://t.co/V9qQJ9Aizr,0.484454,0
Fri Apr 15 04:02:12 +0000 2016,"Larry The Cable Guy has for $200,000.00. Donald Trump$1.3 mil. He is in Congress not allowed. She wasn't in Congress https://t.co/f0v8XoedA0",0.484454,0
Fri Apr 15 04:02:25 +0000 2016,RT @clevanser: This should say Donald trump  https://t.co/Hh992qxtXR,0.484454,0
Fri Apr 15 04:02:35 +0000 2016,The video SHOWS YOU GRABBING DONALD TRUMP. The only liar in this incident is YOU.  https://t.co/YinxoRaTeB,0.484454,0
Fri Apr 15 04:02:19 +0000 2016,"RT @thegarance: Reminds me of all those studies that show women get hired on records, men on potential https://t.co/6bQPoI4Rrs",0.484454,0
Fri Apr 15 04:06:12 +0000 2016,Reasons she's queen https://t.co/eSYf1D0JCy,0.484454,0
Fri Apr 15 04:06:13 +0000 2016,"RT @joseph604: So in reality, which Bernie refuses to acknowledge, he will lose. https://t.co/QcqhBgSPiw",0.484454,0
Fri Apr 15 04:06:23 +0000 2016,The Donald Trump of Newspapers Endorses Donald Trump https://t.co/TxjdfdmurA,0.484454,0
Fri Apr 15 04:06:33 +0000 2016,You aren't gonna get it from Sanders. Your horse is basically the left's Donald Trump. https://t.co/5sIbcBGXD6,0.484454,0
Fri Apr 15 04:06:42 +0000 2016,Donald Trump and Megyn kelly made up after she arrived at TRUMP TOWER https://t.co/BNVOFmTa9P,0.484454,0
Fri Apr 15 04:06:53 +0000 2016,"RT @bretmanrock: Donald Trump: I like it when people wear no makeup 
Me: https://t.co/j1AdUkjXZ3",0.484454,0
Fri Apr 15 04:06:59 +0000 2016,RT @NYlovesTrump: @seanhannity @oreilly stick ur fox unfav polls of Trump up ur estab lovin ASS!  https://t.co/Amml3sTHZ8,0.484454,0
Fri Apr 15 04:07:00 +0000 2016,Must Read. DONALD Trump Op. Ed https://t.co/oIff3Twl26,0.484454,0
Fri Apr 15 04:12:03 +0000 2016,"RT @kailxnemekxna: who should be the next us president?

rt for idina menzel
like for donald trump https://t.co/tGX1FOA0CX",0.484454,0
Fri Apr 15 04:12:12 +0000 2016,"#Trump ed 

Donald Trump jumps to an 18 point lead over Ted Cruz nationally. reports. 

https://t.co/kSYOJk1TDq #CNN https://t.co/kfBjvg3q55",0.484454,0
Fri Apr 15 04:12:21 +0000 2016,I hope not https://t.co/qutpqUnjQV,0.484454,0
Fri Apr 15 04:12:31 +0000 2016,"Retweeted Donald J. Trump (@realDonaldTrump):

Thank you Pittsburgh, Pennsylvania!
#MakeAmericaGreatAgain... https://t.co/R8Wq66n28b",0.484454,0
Fri Apr 15 04:12:42 +0000 2016,RT @DanScavino: Donald J. Trump Meets With Members of Jewish Media Outlets at Trump Tower Today. #Trump2016 https://t.co/be4dvvGpgV,0.484454,0
Fri Apr 15 04:12:43 +0000 2016,"That sounds like Donald Trump,are you kidding Me,are you trumps campaign Manager? https://t.co/vTOZTxnKLH",0.484454,0
Fri Apr 15 04:12:54 +0000 2016,It is a replay (of course). https://t.co/VCKe2bCMXN,0.484454,0
Fri Apr 15 04:12:56 +0000 2016,RT @NDCTrump: Donald Trump meeting with Jewish media today https://t.co/JltaVjvqz7,0.484454,0
Fri Apr 15 04:17:38 +0000 2016,"RT @USAHipster: USA needs Donald Trump to save the Manufacturing, Coal &amp; Steel Industries! #NYPrimary https://t.co/LcfHIheGjU",0.484454,0
Fri Apr 15 04:17:47 +0000 2016,Guess trump forgot to tell his friends &amp; family to change political affiliation to vote for him bet they're Dems  https://t.co/c7fZVTI2gp,0.484454,0
Fri Apr 15 04:17:57 +0000 2016,"RT @benshapiro: He's a walking @nypost headline, so no surprise https://t.co/TKnF0v1GpI",0.484454,0
Fri Apr 15 04:18:05 +0000 2016,The master negotiator at work. #TrumpUnifier can bring this party together. https://t.co/uQet6tI48T,0.484454,0
Fri Apr 15 04:06:30 +0000 2016,RT @saSophiaa: https://t.co/Mw6D7NnLci Retweeted https://t.co/VJDquDqjxA,0.461518,0
Fri Apr 15 04:12:51 +0000 2016,"Retweeted Donald J. Trump (@realDonaldTrump):

The rules DID CHANGE in Colorado shortly after I entered the race... https://t.co/uMM4LnFoL8",0.434744,0
Fri Apr 15 03:55:18 +0000 2016,RT @RogerJStoneJr: Cruz supporter jumps ship- goes for @realDonaldTrump https://t.co/8GtruEeXki,0.405019,0
Fri Apr 15 03:54:41 +0000 2016,RT @BlackPplVines: Donald Trump rally vs. Bernie Sander rally https://t.co/H39bgUB906,0.389078,0
Fri Apr 15 03:54:46 +0000 2016,RT @OfficialSeanB_: Donald Trump rally vs. Bernie Sander rally https://t.co/3siJ49mmfM,0.389078,0
Fri Apr 15 03:54:47 +0000 2016,RT @TheHoodVines: Donald Trump rally vs. Bernie Sander rally https://t.co/AWgND2cxRH,0.389078,0
Fri Apr 15 03:54:48 +0000 2016,RT @WorldStarFunny: Donald Trump rally vs. Bernie Sander rally https://t.co/Pa0ZV2JBV4,0.389078,0
Fri Apr 15 03:54:52 +0000 2016,RT @rappersaid: Mac Miller roasting Donald Trump https://t.co/SjUjOaVdAL,0.389078,0
Fri Apr 15 03:54:58 +0000 2016,RT @p_cal: Donald Trump rally vs Bernie Sanders rally https://t.co/ZFqfly9Zpf,0.389078,0
Fri Apr 15 04:02:12 +0000 2016,RT @OfficialSeanB_: Donald Trump rally vs. Bernie Sander rally https://t.co/3siJ49mmfM,0.389078,0
Fri Apr 15 04:02:22 +0000 2016,RT @trrvisXX: Donald Trump rally vs. Bernie Sander rally https://t.co/ekBkTA3whJ,0.389078,0
Fri Apr 15 04:02:24 +0000 2016,RT @OfficialSeanB_: Donald Trump rally vs. Bernie Sander rally https://t.co/3siJ49mmfM,0.389078,0
Fri Apr 15 04:02:34 +0000 2016,RT @trrvisXX: Donald Trump rally vs. Bernie Sander rally https://t.co/ekBkTA3whJ,0.389078,0
Fri Apr 15 04:01:54 +0000 2016,RT @BlackPplVines: Donald Trump rally vs. Bernie Sander rally https://t.co/H39bgUB906,0.389078,0
Fri Apr 15 04:06:10 +0000 2016,RT @trrvisXX: Donald Trump rally vs. Bernie Sander rally https://t.co/ekBkTA3whJ,0.389078,0
Fri Apr 15 04:06:34 +0000 2016,RT @illywhitesides: Donald Trump rally vs Bernie Sanders rally https://t.co/WExuXosIfD,0.389078,0
Fri Apr 15 04:06:35 +0000 2016,RT @BlackPplVines: Donald Trump rally vs. Bernie Sander rally https://t.co/H39bgUB906,0.389078,0
Fri Apr 15 04:06:41 +0000 2016,RT @rappersaid: Mac Miller roasting Donald Trump https://t.co/SjUjOaVdAL,0.389078,0
Fri Apr 15 04:07:06 +0000 2016,RT @rappersaid: Mac Miller roasting Donald Trump https://t.co/SjUjOaVdAL,0.389078,0
Fri Apr 15 04:12:24 +0000 2016,RT @RappersSaid: Mac Miller roasting Donald Trump https://t.co/id5tJlSknj,0.389078,0
Fri Apr 15 04:12:26 +0000 2016,RT @A_JFrancois: Donald Trump rally vs. Bernie Sander rally https://t.co/cRx4pj3WqJ,0.389078,0
Fri Apr 15 04:12:32 +0000 2016,RT @WorIdStarComedy: Donald Trump rally vs. Bernie Sander rally https://t.co/dnGeMkz6sv,0.389078,0
Fri Apr 15 04:12:44 +0000 2016,RT @WorldStarFunny: Donald Trump rally vs. Bernie Sander rally https://t.co/Pa0ZV2JBV4,0.389078,0
Fri Apr 15 04:12:47 +0000 2016,RT @illywhitesides: Donald Trump rally vs Bernie Sanders rally https://t.co/WExuXosIfD,0.389078,0
Fri Apr 15 04:12:49 +0000 2016,RT @OfficialSeanB_: Donald Trump rally vs. Bernie Sander rally https://t.co/3siJ49mmfM,0.389078,0
Fri Apr 15 04:17:35 +0000 2016,RT @TedTheZodiac: Donald Trump rally vs. Bernie Sander rally https://t.co/act47eluco,0.389078,0
Fri Apr 15 04:17:45 +0000 2016,RT @OfficialSeanB_: Donald Trump rally vs. Bernie Sander rally https://t.co/3siJ49mmfM,0.389078,0
Fri Apr 15 04:17:57 +0000 2016,RT @WorldStarFunny: Donald Trump rally vs. Bernie Sander rally https://t.co/Pa0ZV2JBV4,0.389078,0
Fri Apr 15 04:18:03 +0000 2016,RT @BlackPplVines: Donald Trump rally vs. Bernie Sander rally https://t.co/H39bgUB906,0.389078,0
Fri Apr 15 03:55:04 +0000 2016,Donald Trump SHE GOT #SCHLONGED Republican Boxer Brief Underwear #tea party  #nra #tpp #nra #2a #tpp https://t.co/zNqXCCiZbv,0.339013,0
Fri Apr 15 03:55:04 +0000 2016,Donald Trump SHE GOT #SCHLONGED Republican Boxer Brief Underwear #republican  #2a #tpp #2a #pjnet https://t.co/jgDvWpc6ds,0.304119,0
Fri Apr 15 04:06:22 +0000 2016,https://t.co/rQsXTkyWD7 Donald Trump Phone Call With Hillary Clinton @Rasees,0.231134,0
Fri Apr 15 04:17:59 +0000 2016,Donald Trump Thinks Obama Is The Weakest President Ever. Do You Agree? Vote https://t.co/7JvgqGuDLc via @yesimright1,0.227176,0
Fri Apr 15 04:02:23 +0000 2016,@tedcruz Lyin' Donald Trump ...He had a SuperPAC ...UNTIL HE GOT CAUGHT . https://t.co/uMyMvWyGIB,0.20858,0
Fri Apr 15 04:18:02 +0000 2016,Donald Trump Thinks Obama Is The Weakest President Ever. Do You Agree? Vote https://t.co/8spwBUA2Z9 via @yesimright1,0.201088,0
Fri Apr 15 04:12:03 +0000 2016,RT @brithume: This is for those buying the Trump complaints about Colorado. --&gt; https://t.co/j5QaGBm2px,0.185169,0
Fri Apr 15 03:54:49 +0000 2016,"RT @GuyaneseVenez: I'll give you $2.5m to stomp on Donald Trump supporters 

Me:

 https://t.co/FZ6k4iDo9t",0.151004,0
Fri Apr 15 04:02:07 +0000 2016,"RT @GuyaneseVenez: I'll give you $2.5m to stomp on Donald Trump supporters 

Me:

 https://t.co/FZ6k4iDo9t",0.151004,0
Fri Apr 15 04:12:47 +0000 2016,Trump attempted to appeal to us living in Pennsylvania by bringing up Joe Paterno...didn't go too well. #fresheyes https://t.co/frs9mxDCgx,0.120684,0
Fri Apr 15 03:54:43 +0000 2016,#Woman4Trump up the volume!!  Sheer will and  https://t.co/PioHN4jUF4   https://t.co/HoA1Shs9Al,0.120014,0
Fri Apr 15 03:55:06 +0000 2016,"RT @mellberr: Donald Trump, Ted Cruz Trade Barbs Over Wives In US Presidential... #MelaniaTrump https://t.co/9By1X7RNQB",0.0923023,0
Fri Apr 15 03:55:06 +0000 2016,"RT @mellberr: Donald Trump, Ted Cruz Trade Barbs Over Wives In US Presidential... #MelaniaTrump https://t.co/9By1X7RNQB",0.0923023,0
Fri Apr 15 03:55:07 +0000 2016,"RT @mellberr: Donald Trump, Ted Cruz Trade Barbs Over Wives In US Presidential... #MelaniaTrump https://t.co/9By1X7RNQB",0.0923023,0
Fri Apr 15 03:55:07 +0000 2016,"RT @mellberr: Donald Trump, Ted Cruz Trade Barbs Over Wives In US Presidential... #MelaniaTrump https://t.co/9By1X7RNQB",0.0923023,0
Fri Apr 15 04:17:42 +0000 2016,"Donald Trump: 'Maybe we should #boycottStarbucks' - https://t.co/oF0f76mO4x https://t.co/sF5gslb76w April 14, 2016 at 11:17PM",0.0854616,0
Fri Apr 15 04:12:02 +0000 2016,@ABC7NY @NBCNewYork @CBSNewYork @fox5ny @wpix Senior Lives Matter end guardianship abuse! https://t.co/kJx49KLGeV https://t.co/dD2ROTqPZo,0.0545286,0
Fri Apr 15 04:02:03 +0000 2016,"RT @artpaIette: Donald Trump: Vote for me!
Me: Hell nawl
Donald Trump: I'll make your GPA a 4.0
Me: https://t.co/wT08lSeEPF",0.0518817,0
Fri Apr 15 04:17:55 +0000 2016,The Post endorses Donald Trump https://t.co/XmOyx950jt,0.0215496,0
Fri Apr 15 03:54:39 +0000 2016,Donald Trump on GOP delegate fight: 'I'm not at war': Donald Trump talks about his delegate figh... https://t.co/IUjWPxC2Ud #GOPPrimaries,0,0
Fri Apr 15 03:54:40 +0000 2016,Donald Trump on GOP delegate fight: 'I'm not at war': Donald Trump talks about his delegate figh... https://t.co/yQIzUaQvMk #GOPPrimaries,0,0
Fri Apr 15 03:54:49 +0000 2016,5 'Oops' Moments From Donald Trump on the Campaign Trail https://t.co/ljmw1amG0U,0,0
Fri Apr 15 03:54:50 +0000 2016,The Post endorses Donald Trump https://t.co/Pk1XSyboQT,0,0
Fri Apr 15 03:54:55 +0000 2016,RT @saSophiaa: https://t.co/Mw6D7NnLci Retweeted https://t.co/VJDquDqjxA,0,0
Fri Apr 15 03:55:19 +0000 2016,Florida prosecutor drops battery charge against Donald Trump's campaign manager https://t.co/bTlndwrqfu #news #national,0,0
Fri Apr 15 04:02:20 +0000 2016,"RT @aylahugo6: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram

https://t.co/VcdEmZz4ma",0,0
Fri Apr 15 04:12:28 +0000 2016,"RT @arianabrook2: Donald Trump's 22-Year-Old Daughter Is Ruling Instagram

https://t.co/2VEIt8Z98H",0,0
Fri Apr 15 04:12:56 +0000 2016,#trump #trumptrain Donald Trump on GOP delegate fight: 'I'm not at war': Donald Tru... https://t.co/zzLpFmDU46 https://t.co/15JJLzxQQW #rt,0,0
Fri Apr 15 04:12:56 +0000 2016,#trump #trumptrain The Post endorses Donald Trump: Donald Trump is a rookie candida... https://t.co/0gbv9vLKir https://t.co/15JJLzxQQW #rt,0,0
Fri Apr 15 04:17:57 +0000 2016,Donald Trump Seeks Help With West Bank Question During Meeting With Jewish Media https://t.co/5H33T4Q8Dp,0,0
Fri Apr 15 04:06:37 +0000 2016,I explained how differently Trump and Bernie criticize rigged system here: https://t.co/oy6jljFG5G #DemDebate https://t.co/dIbyVDAnKP,-0.537153,0
Fri Apr 15 04:12:48 +0000 2016,Former &amp;#039;Apprentice&amp;#039; Contestants Planning To Denounce Donald Trump https://t.co/1hkEyOpdzN #Celebrity #DonaldTrump #News,-0.506797,0
Fri Apr 15 04:06:01 +0000 2016,The Post endorses Donald Trump https://t.co/K7HZSl8rnn https://t.co/CSgcQOq9Rk,-0.48746,0
Fri Apr 15 04:06:22 +0000 2016,RT @PoliticsNewz: The Post endorses Donald Trump https://t.co/K7HZSl8rnn https://t.co/CSgcQOq9Rk,-0.48746,0
Fri Apr 15 04:12:41 +0000 2016,Florida prosecutors drop case against Donald Trump's campaign manager - Washington Post https://t.co/xrYvjYgS07 https://t.co/FiAQgvgRNS,-0.439416,0
Fri Apr 15 04:06:11 +0000 2016,"RT @tabletmag: Jarring, must-read report about how Trump's campaign is affecting schoolkids: https://t.co/N0jwzwqo1v #TrumpWatch",-0.394751,0
